objectid,upc
148949,885854011835
148949,729220058096
148949,885225112307
148949,698887843171
148949,787799913239
148949,795871346547
31260,719040490077
31260,777904424507
31260,793631157686
31260,029877035151
200680,719040490077
200680,777904424507
200680,793631157686
200680,029877035151
172933,787799281963
172933,759751001087
172933,719040491227
172933,793631361885
257501,841333105983
257606,841333105983
42448,885668735552
42448,798527672335
42448,793631204755
42448,885570992142
42448,787799004388
42448,789264038294
42448,885679468777
42448,885532895221
42448,689076992107
159500,885668735552
159500,798527672335
159500,793631204755
159500,885570992142
159500,787799004388
159500,789264038294
159500,885679468777
159500,885532895221
159500,689076992107
113924,793631208548
113924,736126723027
113924,017009014242
113924,817009014248
113924,751195323855
113924,065871737288
1111,032244040153
1111,653569409236
1111,787799849637
2379,653569339915
2582,730004032010
2582,073000403201
10934,653569240105
10934,653569500810
10934,653569442417
18803,626570600596
252929,803979077000
233371,859930005940
294345,826956620129
294345,826956600121
153064,019962081736
153064,793631016952
169786,791109147986
169786,653341025005
2394,609207896821
209660,850769005019
266192,766214814955
266192,766214814917
266192,672233982561
266192,644216627721
262201,801390121838
291457,644216610563
8166,791209218616
8166,816858000174
8166,029877033027
205716,841333101787
40990,659390017923
40990,891212692110
40990,772223956371
40990,772223796120
40990,659390017930
40990,885871535123
40990,885208826771
180198,793631465255
180198,759751012045
304728,700304153722
92539,792491800688
92539,798525911931
92539,667562026215
92539,885387082500
92539,785239941132
108667,781624685650
108667,772223988983
108667,787799239292
108667,792463669916
108667,655132004626
43018,767485445169
43018,787799758977
43018,793631087174
43018,681706099958
85704,681706099842
103183,754295930916
103183,681706370262
16267,655132002738
104557,655132004541
104557,789213102014
104557,793631294978
104557,751195350394
104557,885279810983
104557,698887827485
104557,607052442101
104557,787799879931
104557,885290780883
104557,885355628761
146652,053334824385
304285,841333111601
257321,841333105341
191963,681706412900
40849,681706711010
242574,826956410300
242574,826956400301
103660,728028317688
103660,696749307762
103660,696745652194
139899,728028317688
139899,696749307762
139899,696745652194
13004,029877041251
30380,792491658647
30380,797162857046
30380,787799949139
30380,689978649031
30380,772223854417
30380,754295917801
69789,787551551440
69789,857789002004
69789,074427100605
72321,013964997088
72321,772223469598
116998,729220050182
18602,734548233759
18602,793631553921
18602,655132002813
18602,787799884720
18602,772223697533
764,787799572573
764,787799681091
764,789213266556
764,697597968181
764,787461876374
764,698887782388
764,887961060492
764,787799772195
764,697597624612
764,787793881008
764,799916397372
764,698887782463
764,795418527415
1258,746775060817
1298,630509470044
1748,033170262381
1748,076930412275
1751,033170261841
1751,793631786978
1751,032244044076
1797,885354773837
1797,885914191316
1797,714043010871
1797,884764926635
1797,787799734926
1797,698887775991
1797,132221519129
1797,885323708761
1797,664059995382
1797,787799762141
1797,885597780654
1797,885922701286
1797,885323545984
1797,071404310873
1923,625012370059
1923,754295925660
1931,094764018517
1931,077344722608
1931,793631565573
1931,020742132371
1931,743181583589
1931,787799893272
1931,781493129033
1931,885521595835
1931,736126645732
1931,794764018516
1931,794764085112
1931,787799845189
1931,792463156836
1931,787551925494
2004,783324709315
2004,708965019128
2004,787551441581
2136,047754105001
2386,885918497995
2386,885332543544
2386,885929993288
2386,689483053545
2386,792736689498
2386,787799801727
2386,885682071957
2386,885675231665
2386,704551163329
2386,885279218093
2386,793631924264
2386,885355048231
2386,885636353627
2425,653569852810
2456,699788800263
2679,490871003772
2679,885912846119
2679,032244046575
2679,885366229834
2921,703570188566
2921,700761030536
2921,630509629176
2952,698887851244
2952,653569314752
3052,029877008018
3074,714043011342
3074,714043010338
3074,071404310330
3510,669165001484
3728,026676370926
3728,085633070927
3737,032244045455
4149,032244040566
4149,785516409799
4367,086689800001
4724,689960298933
4724,793625057350
4724,072348313715
4888,012492900003
4888,885658505059
4888,885936954920
4888,078115410434
4888,885516609219
4888,885562811819
4888,885940176745
4888,885321938467
4888,885664916658
4888,032244047848
4888,787799656839
5048,653569867500
5050,794764018806
5050,094764018807
5339,490871001969
5432,032244045554
5432,698887751698
5432,653569442417
5432,076930992661
5432,789264240673
5432,801740663865
5432,787799707043
5432,003224404555
5588,653569872085
5749,696736256561
5749,032244048500
5894,698887800846
5894,848296040528
5894,714043011786
5894,787799814024
5894,071404311788
5894,013031025201
5895,032244368332
5895,032244045332
5895,653569359593
5895,698887802550
6424,885448920703
6424,885421279200
6424,053786241365
6424,000772043656
6424,885238118495
6424,885238180881
6424,885701642724
6424,885969037232
6424,885690827393
6424,885548429571
6424,885260465253
6424,601000138016
6424,971475523564
6424,611267324060
6424,885846193488
6424,885719720490
6424,885287842778
6546,025766210012
6546,793631725342
6932,653569868200
6932,885884190968
6932,885448258882
6932,885605563033
6932,885953781165
6932,692000177976
6932,433599348022
6932,885873165458
6932,885767825093
6932,885691639674
6932,787793958137
6932,885160178093
6932,885726707637
6932,173999999225
6932,885329809769
7262,785924372968
7262,696748935287
7316,085754155695
7688,787799431924
7688,032244046643
7688,783324803389
7688,653569909873
7688,787799363171
9851,730162121670
9851,599038326706
9851,707005026041
9851,601000144109
9851,885448267693
9851,885364488868
9851,885270212540
9851,885262922785
9851,885539248273
9851,885108769727
9851,885875536140
9851,001910452347
9851,700985513471
9851,885516235210
9851,885479661811
9851,885607403504
9851,707003208852
9851,885894835286
9851,000772043779
9851,885443175764
9851,885674172280
9851,885175254829
9851,885315963123
9851,885257766608
9851,885365128350
9851,971475523571
10799,689196815607
10799,793631584956
10799,599038217226
10816,751738898130
10816,886511082366
11017,689196869396
11901,602884661577
12205,793631154104
12205,772223473526
12205,848296031076
12205,798257469076
12205,759751001063
12205,798525474832
12205,787799657393
23964,756806185112
23964,071404311405
23964,714043011403
23964,787799942376
182875,029877035106
240855,680168938546
438,742359790538
438,787551945997
438,658956142406
438,810973026910
119622,791385405183
119622,734548856590
17329,746550922521
245271,759751004248
276894,824968200612
302388,889698487207
503,841333104306
244078,824968730263
204286,724752982673
181530,841333100599
181530,742359809506
155428,815442017741
171033,815442018250
229956,817054011551
24124,899989187525
181621,751195344324
181621,841333100094
216788,841333107680
130352,650361961962
223782,889696007230
242277,801310113868
242277,653341028501
50768,681706070728
104347,609456646536
104347,743181465953
137649,772223184132
137649,787551800609
137649,734548895667
137649,875582012679
174660,803979023007
175199,728028382099
176371,859930005865
176371,797776073023
223750,696305213926
250337,615912348562
250337,801310114421
250337,801390117961
250337,752830522367
250337,616239898198
156566,783327918523
156566,885166269115
123185,885918736117
123185,653569705352
123185,053569705343
123185,885467905019
123185,885370977929
123185,885289437279
123185,885474019143
123185,885195448819
123185,885379566735
123185,653569705345
123185,885411556427
169814,729220058270
188818,729220058270
138026,853211004509
138026,801390116292
40794,772223070664
40794,655132003919
183138,701017528043
183138,787799368152
183138,783318265261
150484,724752982475
295285,053334923330
226065,853211004479
2987,782361211799
2987,793631206254
2987,787799913154
2987,787551942231
2987,824968715918
2987,742359066923
2987,787799919163
2987,756806182036
2987,754295859217
2987,086679500003
90040,718122564699
136280,681706713205
138233,857789002042
142079,885218839631
142079,713757487306
149776,782675411977
149776,642968067352
248158,700304049551
248158,703546240168
114387,772223060337
219326,853211004448
253344,889696009579
4920,050758300303
64220,885320825683
64220,698798204818
64220,885597769475
64220,699923431796
64220,810558010174
64220,899998191414
64220,698887454094
64220,798256362835
64220,001910514649
165877,631080144577
172613,827714008913
176146,780742100915
188178,628055558019
62871,757183339174
62871,784311746061
62871,797162244976
62871,793631591411
62871,899998140832
62871,837654320419
62871,798525887694
62871,885957808547
62871,885700202974
62871,885306731922
432,783324788716
432,433599002979
432,797958371466
432,787799048115
432,798525185240
432,791159350619
432,698887533980
432,791068529861
432,689960436342
770,759751002312
770,742359381842
770,093009200007
770,759751062316
770,793631387977
770,885759920980
770,885326096230
770,787799205174
6249,797681940403
12942,029877057153
12942,853533008148
16992,845866000203
22172,699788109229
22172,746550707692
27225,847814009283
27225,710627399400
27225,857000000000
27225,628586486003
27225,785924165027
27225,606529788476
27225,792384514654
27225,783318440606
27225,701041194160
27225,766657291405
27225,885252157951
27225,094922348753
27225,856739001159
27225,639713641165
27225,783318513485
27225,732240299981
27225,600736869287
27225,885550547881
27225,600107091446
27225,787799447505
30539,785924660515
30539,080162893566
43443,782361368141
43443,885850990424
43443,067878781530
43443,781493908508
43443,850680002005
43443,798525939461
43443,885291115158
43443,031484835697
43443,885161263118
43443,746550964668
43443,885358429532
43443,793631098682
100423,607052433468
100901,654367573334
102104,144452492393
110139,794628949352
110139,885565064106
110139,095365073516
110139,654367573341
110139,793631807154
110139,781624698889
110139,796890175897
126954,791159651259
126954,654367573341
126954,798525887366
126954,722301926215
126954,885557379171
137479,607052433475
139766,885308793935
139766,798527723952
139766,722301926161
139766,722301926239
142423,013031025003
142423,726670261212
142423,162300005229
151825,814743011717
158899,885781287228
158899,787551935882
158899,787799908204
158899,885159344737
158899,696749655184
158899,885863593315
162616,804551093807
162616,722301926215
169654,787793803130
169654,793631297849
175117,793631197941
175117,799825067915
175117,797839459092
175117,734548558654
176189,080288710983
176189,743181068482
176189,793631048243
176189,889696000781
176189,782495503395
183006,787793948589
183006,783318301266
189807,841333100858
192735,757120269724
203430,696859266010
228580,602573585979
256313,850505008311
256313,741012348444
256313,801390116759
300753,803979090160
191540,681706715810
169318,091175548107
169318,696859265945
25621,700040012536
65282,853502003013
65282,875582001529
65282,607052446505
